ID,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build,,,
351,Toyota,2011,Foreign Used,244495,3500,Petrol,Automatic,6090000.00,Not SUV,,,
352,Toyota,2013,Foreign Used,135027,2500,Petrol,Automatic,5616000.00,Not SUV,,,
354,Toyota,2006,Foreign Used,389832,3500,Petrol,Automatic,3045000.00,Not SUV,,,
355,Mercedes-Benz,2009,Foreign Used,232438,3500,Petrol,Automatic,6300000.00,SUV,,,
356,Land Rover,2010,Nigerian Used,140366,50000,Petrol,Automatic,4200000.00,SUV,,,
358,Land Rover,2008,Nigerian Used,178780,4700,Petrol,Automatic,3150000.00,SUV,,,
359,Lexus,2002,Foreign Used,132618,3000,Petrol,Automatic,3328000.00,Not SUV,,,
361,Mercedes-Benz,2010,Nigerian Used,220223,3000,Petrol,Automatic,4680000.00,Not SUV,,,
362,Toyota,2009,Foreign Used,124609,3500,Petrol,Automatic,5775000.00,SUV,,,
363,Land Rover,2013,Nigerian Used,76069,4500,Petrol,Automatic,4200000.00,SUV,,,
364,Lexus,2004,Foreign Used,158812,3300,Petrol,Automatic,5408000.00,Not SUV,,,
365,Lexus,2003,Foreign Used,239713,4700,Petrol,Automatic,5565000.00,SUV,,,
366,Toyota,2015,Foreign Used,147257,2500,Petrol,Automatic,6615000.00,Not SUV,,,
367,Lexus,2010,Nigerian Used,114626,3500,Hybrid,Automatic,6760000.00,SUV,,,
368,Lexus,2007,Foreign Used,151892,3500,Petrol,Automatic,5200000.00,Not SUV,,,
369,Toyota,2016,Foreign Used,61068,2500,Petrol,Automatic,7245000.00,Not SUV,,,
370,Land Rover,2016,Foreign Used,70973,2000,Petrol,Automatic,11550000.00,Not SUV,,,
371,Lexus,2008,Foreign Used,155216,3500,Petrol,Automatic,4888000.00,Not SUV,,,
372,Toyota,2011,Nigerian Used,235681,3500,Petrol,Automatic,8528000.00,Not SUV,,,
374,Toyota,2012,Foreign Used,125026,3500,Petrol,Automatic,8715000.00,SUV,,,
376,Toyota,2011,Foreign Used,244495,3500,Petrol,Automatic,6090000.00,Not SUV,,,
377,Mercedes-Benz,2020,Foreign Used,20106,2000,Petrol,Automatic,58800000.00,SUV,,,
378,Toyota,2015,Foreign Used,354563,2400,Petrol,Manual,15750000.00,Not SUV,,,
379,Toyota,2014,Nigerian Used,129798,3000,Petrol,Automatic,4784000.00,Not SUV,,,
380,Toyota,2010,Nigerian Used,161209,2700,Petrol,Automatic,5408000.00,Not SUV,,,
381,Mercedes-Benz,2011,Nigerian Used,73624,3500,Petrol,Automatic,5250000.00,SUV,,,
382,Lexus,2003,Foreign Used,239713,4700,Petrol,Automatic,5565000.00,SUV,,,
383,Mercedes-Benz,2008,Nigerian Used,1305,3500,Petrol,Automatic,3432000.00,Not SUV,,,
384,Lexus,2004,Nigerian Used,366454,3300,Petrol,Automatic,3432000.00,Not SUV,,,
385,Lexus,2008,Nigerian Used,243860,3500,Petrol,Automatic,3045000.00,Not SUV,,,
386,Toyota,2012,Foreign Used,373365,2500,Petrol,Automatic,4725000.00,Not SUV,,,
387,Mercedes-Benz,2009,Nigerian Used,175241,3500,Petrol,Automatic,3675000.00,SUV,,,
388,Mercedes-Benz,2010,Nigerian Used,191748,3600,Petrol,Automatic,4160000.00,Not SUV,,,
389,Toyota,2019,Brand New,10427,24,Petrol,Automatic,30450000.00,SUV,,,
392,Toyota,2014,Foreign Used,104291,2400,Petrol,Automatic,5720000.00,Not SUV,,,
394,Toyota,2011,Foreign Used,160336,3500,Petrol,Automatic,6240000.00,SUV,,,
395,Toyota,2012,Nigerian Used,76334,3500,Petrol,Automatic,5565000.00,SUV,,,
396,Renault,2005,Nigerian Used,60207,2000,Petrol,Automatic,3675000.00,SUV,,,
397,Lexus,2007,Foreign Used,131510,3500,Petrol,Automatic,4680000.00,Not SUV,,,
398,Toyota,2008,Nigerian Used,113236,3500,Petrol,Automatic,3885000.00,SUV,,,
400,Toyota,2005,Foreign Used,354671,3300,Petrol,Automatic,3780000.00,Not SUV,,,
401,Toyota,2010,Foreign Used,144121,2000,Petrol,Automatic,12600000.00,Not SUV,,,
402,Toyota,2007,Foreign Used,154843,3500,Petrol,Automatic,3255000.00,Not SUV,,,
403,Lexus,2007,Foreign Used,377520,4600,Petrol,Automatic,4200000.00,Not SUV,,,
404,Toyota,2008,Nigerian Used,198747,30,Petrol,Automatic,4200000.00,SUV,,,
405,Mercedes-Benz,2008,Nigerian Used,1305,3500,Petrol,Automatic,3432000.00,Not SUV,,,
406,Toyota,2016,Foreign Used,16548,2500,Petrol,Automatic,12480000.00,SUV,,,
407,Toyota,2014,Foreign Used,119965,2500,Petrol,Automatic,4410000.00,Not SUV,,,
409,Lexus,2010,Foreign Used,188896,3500,Petrol,Manual,5775000.00,Not SUV,,,
411,Mini,2012,Foreign Used,144286,1600,Petrol,Automatic,6300000.00,Not SUV,,,
412,Lexus,2007,Foreign Used,148888,3500,Petrol,Automatic,4680000.00,Not SUV,,,
413,Lexus,2009,Nigerian Used,285775,3500,Petrol,Automatic,3150000.00,Not SUV,,,
414,Lexus,2008,Nigerian Used,243860,3500,Petrol,Automatic,3045000.00,Not SUV,,,
415,Toyota,2011,Foreign Used,161948,2500,Petrol,Automatic,3990000.00,Not SUV,,,
416,Toyota,2015,Foreign Used,154559,3500,Petrol,Automatic,6825000.00,Not SUV,,,
417,Mercedes-Benz,2009,Foreign Used,95356,3000,Petrol,Automatic,7350000.00,SUV,,,
418,Toyota,2018,Foreign Used,86061,35,Petrol,Automatic,23920000.00,SUV,,,
419,Toyota,2010,Nigerian Used,146899,35,Petrol,Automatic,5200000.00,SUV,,,
420,Lexus,2008,Foreign Used,169463,3500,Petrol,Automatic,4410000.00,Not SUV,,,
421,Toyota,2009,Nigerian Used,225960,2700,Petrol,Automatic,6552000.00,SUV,,,
422,Toyota,2012,Foreign Used,143428,2500,Petrol,Automatic,5720000.00,Not SUV,,,
423,Toyota,2008,Nigerian Used,259700,35,Petrol,Automatic,5200000.00,SUV,,,
424,Mercedes-Benz,2020,Foreign Used,20106,2000,Petrol,Automatic,58800000.00,SUV,,,
425,Toyota,2011,Nigerian Used,80973,35,Petrol,Automatic,7280000.00,SUV,,,
426,Mercedes-Benz,2008,Nigerian Used,89833,5500,Petrol,Automatic,4200000.00,Not SUV,,,
427,Toyota,2011,Nigerian Used,215641,2500,Petrol,Automatic,5250000.00,Not SUV,,,
428,Land Rover,2007,Nigerian Used,216498,4700,Petrol,Automatic,3150000.00,SUV,,,
429,Toyota,2012,Nigerian Used,284635,2700,Petrol,Automatic,5720000.00,SUV,,,
430,Mercedes-Benz,2015,Foreign Used,38636,4700,Petrol,Automatic,19760000.00,SUV,,,
433,Toyota,2011,Foreign Used,20473,3500,Petrol,Automatic,10400000.00,Not SUV,,,
434,Lexus,2004,Foreign Used,272206,4700,Petrol,Automatic,11440000.00,SUV,,,
435,Mercedes-Benz,2010,Nigerian Used,191748,3600,Petrol,Automatic,4160000.00,Not SUV,,,
436,Toyota,2011,Nigerian Used,92016,3500,Petrol,Automatic,5880000.00,SUV,,,
437,Lexus,2009,Foreign Used,95321,3500,Petrol,Automatic,6448000.00,SUV,,,
439,Lexus,2013,Foreign Used,139005,3400,Petrol,Automatic,12075000.00,SUV,,,
440,Toyota,2011,Foreign Used,217124,2700,Petrol,Automatic,6760000.00,Not SUV,,,
442,Lexus,2005,Nigerian Used,109691,3300,Petrol,Automatic,3360000.00,SUV,,,
443,Lexus,2014,Foreign Used,68276,3500,Petrol,Automatic,15600000.00,SUV,,,
444,Mercedes-Benz,2010,Foreign Used,142261,3500,Petrol,Automatic,8840000.00,SUV,,,
445,Mercedes-Benz,2013,Foreign Used,104536,3500,Petrol,Automatic,14352000.00,SUV,,,
447,Lexus,2017,Foreign Used,68077,3500,Petrol,Automatic,26000000.00,SUV,,,
448,Mercedes-Benz,2009,Nigerian Used,323392,3500,Petrol,Automatic,3150000.00,Not SUV,,,
449,Mercedes-Benz,2013,Foreign Used,76441,2700,Petrol,Automatic,5775000.00,Not SUV,,,
450,GMC,2013,Nigerian Used,178268,35000,Petrol,Automatic,4788000.00,SUV,,,
452,Lexus,2008,Foreign Used,169463,3500,Petrol,Automatic,4410000.00,Not SUV,,,
453,Toyota,2009,Nigerian Used,89921,2700,Petrol,Automatic,14560000.00,SUV,,,
454,Toyota,2012,Foreign Used,279555,2500,Petrol,Automatic,4725000.00,Not SUV,,,
455,Toyota,2002,Foreign Used,125606,2000,Petrol,Automatic,3255000.00,SUV,,,
456,Mercedes-Benz,2016,Foreign Used,54116,3500,Petrol,Automatic,18375000.00,SUV,,,
457,Toyota,2011,Nigerian Used,80973,35,Petrol,Automatic,7280000.00,SUV,,,
458,Lexus,2012,Nigerian Used,81214,3500,Petrol,Automatic,7280000.00,Not SUV,,,
459,Toyota,2008,Foreign Used,199815,2400,Petrol,Automatic,4410000.00,Not SUV,,,
460,Toyota,2009,Foreign Used,141966,4000,Petrol,Automatic,4725000.00,Not SUV,,,
461,Toyota,2011,Foreign Used,20473,3500,Petrol,Automatic,10400000.00,Not SUV,,,
462,Toyota,2012,Nigerian Used,284635,2700,Petrol,Automatic,5720000.00,SUV,,,
464,Acura,2008,Nigerian Used,174861,3700,Petrol,Automatic,3536000.00,SUV,,,
465,Toyota,2007,Nigerian Used,86965,5700,Petrol,Automatic,4725000.00,Not SUV,,,
466,Toyota,2005,Foreign Used,290022,3300,Petrol,Automatic,4368000.00,SUV,,,
467,Mercedes-Benz,2010,Nigerian Used,150581,3500,Petrol,Automatic,3465000.00,Not SUV,,,
468,Land Rover,2006,Foreign Used,613630,4400,Petrol,Automatic,5200000.00,SUV,,,
469,Mercedes-Benz,2008,Foreign Used,87432,4600,Petrol,Automatic,5775000.00,SUV,,,
471,Lexus,2012,Nigerian Used,81214,3500,Petrol,Automatic,7280000.00,Not SUV,,,
473,Toyota,2017,Foreign Used,98483,2700,Petrol,Automatic,7350000.00,Not SUV,,,
474,Lexus,2007,Nigerian Used,92530,3500,Petrol,Automatic,3150000.00,Not SUV,,,
475,Toyota,2009,Foreign Used,86341,2400,Petrol,Automatic,3465000.00,Not SUV,,,
476,Toyota,2006,Foreign Used,76999,2400,Petrol,Manual,6300000.00,Not SUV,,,
477,Mercedes-Benz,2003,Foreign Used,168330,5500,Petrol,Automatic,4200000.00,Not SUV,,,
478,Acura,2008,Nigerian Used,174861,3700,Petrol,Automatic,3536000.00,SUV,,,
479,Toyota,2002,Foreign Used,125606,2000,Petrol,Automatic,3255000.00,SUV,,,
480,Toyota,2011,Foreign Used,163022,3500,Petrol,Automatic,5460000.00,Not SUV,,,
481,Mercedes-Benz,2013,Foreign Used,76441,2700,Petrol,Automatic,5775000.00,Not SUV,,,
482,Toyota,2021,Brand New,80,4000,Petrol,Automatic,46800000.00,SUV,,,
483,Ford,2012,Foreign Used,149681,3500,Petrol,Automatic,5720000.00,SUV,,,
484,Toyota,2013,Foreign Used,135027,2500,Petrol,Automatic,5616000.00,Not SUV,,,
485,Toyota,2006,Nigerian Used,128397,3300,Hybrid,Automatic,3120000.00,SUV,,,
486,Mercedes-Benz,2008,Nigerian Used,89833,5500,Petrol,Automatic,4200000.00,Not SUV,,,
487,Toyota,2010,Nigerian Used,187491,2400,Petrol,Manual,6300000.00,Not SUV,,,
488,Mercedes-Benz,2008,Foreign Used,87432,4600,Petrol,Automatic,5775000.00,SUV,,,
489,Toyota,2008,Nigerian Used,309482,4000,Petrol,Automatic,4200000.00,Not SUV,,,
491,Mercedes-Benz,2015,Foreign Used,183487,3500,Petrol,Automatic,13650000.00,SUV,,,
492,Land Rover,2007,Nigerian Used,216498,4700,Petrol,Automatic,3150000.00,SUV,,,
493,Toyota,2013,Foreign Used,250088,2500,Petrol,Automatic,5355000.00,Not SUV,,,
494,Toyota,2017,Foreign Used,98483,2700,Petrol,Automatic,7350000.00,Not SUV,,,
495,Lexus,2018,Foreign Used,53288,3500,Petrol,Automatic,21000000.00,SUV,,,
496,Land Rover,2015,Foreign Used,88166,2000,Petrol,Automatic,11025000.00,SUV,,,
497,Lexus,2005,Nigerian Used,109691,3300,Petrol,Automatic,3360000.00,SUV,,,
499,Mercedes-Benz,2013,Foreign Used,104536,3500,Petrol,Automatic,14352000.00,SUV,,,
500,Mercedes-Benz,2013,Nigerian Used,250717,3500,Petrol,Automatic,5250000.00,Not SUV,,,
501,Toyota,2011,Foreign Used,63404,3500,Petrol,Automatic,8295000.00,SUV,,,
502,Mercedes-Benz,2010,Foreign Used,142261,3500,Petrol,Automatic,8840000.00,SUV,,,
503,Toyota,2014,Foreign Used,234273,4700,Petrol,Automatic,16275000.00,Not SUV,,,
504,Toyota,2011,Foreign Used,161948,2500,Petrol,Automatic,3990000.00,Not SUV,,,
505,Ford,2010,Foreign Used,155547,3500,Petrol,Automatic,3952000.00,SUV,,,
506,Mercedes-Benz,2008,Nigerian Used,237536,3500,Petrol,Automatic,3675000.00,SUV,,,
507,Acura,2010,Foreign Used,221054,3700,Petrol,Automatic,9450000.00,SUV,,,
508,Toyota,2005,Foreign Used,290022,3300,Petrol,Automatic,4368000.00,SUV,,,
509,Toyota,2012,Foreign Used,350882,3500,Petrol,Automatic,7176000.00,Not SUV,,,
510,Toyota,2007,Nigerian Used,114531,3300,Petrol,Automatic,3640000.00,SUV,,,
511,Lexus,2009,Nigerian Used,85662,35,Petrol,Automatic,3640000.00,Not SUV,,,
512,Toyota,2008,Foreign Used,209285,3500,Petrol,Automatic,3360000.00,Not SUV,,,
513,Mercedes-Benz,2012,Nigerian Used,144761,30,Petrol,Automatic,7280000.00,SUV,,,
514,Lexus,2015,Foreign Used,40837,3500,Petrol,Automatic,10500000.00,SUV,,,
515,Mercedes-Benz,2006,Foreign Used,185092,3500,Petrol,Automatic,6240000.00,SUV,,,
516,Toyota,2007,Foreign Used,181160,3500,Petrol,Automatic,3360000.00,Not SUV,,,
517,Toyota,2006,Foreign Used,145366,3300,Petrol,Automatic,4160000.00,Not SUV,,,
518,Lexus,2015,Foreign Used,82357,3500,Petrol,Automatic,20500000.00,SUV,,,
519,Toyota,2013,Foreign Used,100075,2500,Petrol,Automatic,4200000.00,Not SUV,,,
520,Lexus,2009,Nigerian Used,285775,3500,Petrol,Automatic,3150000.00,Not SUV,,,
522,Mercedes-Benz,2010,Foreign Used,124523,3000,Petrol,Automatic,4095000.00,Not SUV,,,
523,Mercedes-Benz,2010,Foreign Used,116697,3500,Petrol,Automatic,5565000.00,Not SUV,,,
524,Ford,2013,Foreign Used,140864,3500,Petrol,Automatic,4725000.00,SUV,,,
525,Toyota,2008,Foreign Used,268296,3500,Petrol,Automatic,3536000.00,Not SUV,,,
526,Toyota,2014,Foreign Used,234273,4700,Petrol,Automatic,16275000.00,Not SUV,,,
527,Toyota,2012,Foreign Used,279555,2500,Petrol,Automatic,4725000.00,Not SUV,,,
528,Toyota,2007,Nigerian Used,114531,3300,Petrol,Automatic,3640000.00,SUV,,,
529,Land Rover,2012,Foreign Used,170174,5000,Petrol,Automatic,12480000.00,SUV,,,
533,Lexus,2008,Nigerian Used,271598,3500,Petrol,Automatic,4160000.00,Not SUV,,,
534,Toyota,2011,Foreign Used,297082,2500,Petrol,Automatic,3990000.00,Not SUV,,,
535,Mercedes-Benz,2006,Nigerian Used,170599,3500,Petrol,Automatic,3150000.00,SUV,,,
537,Ford,2009,Foreign Used,436448,4600,Petrol,Automatic,6300000.00,Not SUV,,,
538,Ford,2012,Nigerian Used,80400,2000,Petrol,Automatic,3360000.00,SUV,,,
539,Toyota,2008,Nigerian Used,47169,57,Petrol,Automatic,7280000.00,Not SUV,,,
541,Toyota,2011,Foreign Used,141530,3500,Petrol,Automatic,6136000.00,Not SUV,,,
542,Lexus,2004,Foreign Used,158812,3300,Petrol,Automatic,5408000.00,Not SUV,,,
543,Toyota,2011,Foreign Used,297082,2500,Petrol,Automatic,3990000.00,Not SUV,,,
544,Toyota,2011,Nigerian Used,66737,2500,Petrol,Automatic,3360000.00,SUV,,,
545,Lexus,2008,Nigerian Used,271598,3500,Petrol,Automatic,4160000.00,Not SUV,,,
547,Toyota,2005,Foreign Used,337681,2400,Petrol,Automatic,3675000.00,Not SUV,,,
548,Toyota,2009,Foreign Used,354333,2400,Hybrid,Automatic,3150000.00,Not SUV,,,
552,Toyota,2010,Foreign Used,135904,3500,Petrol,Automatic,3990000.00,Not SUV,,,
553,Toyota,2009,Foreign Used,86341,2400,Petrol,Automatic,3465000.00,Not SUV,,,
554,Toyota,2010,Foreign Used,17429,4000,Petrol,Manual,26250000.00,SUV,,,
555,Lexus,2011,Foreign Used,30457,3500,Petrol,Automatic,9984000.00,SUV,,,
556,Ford,2007,Foreign Used,303226,3500,Petrol,Automatic,3328000.00,SUV,,,
557,Toyota,2013,Nigerian Used,89445,3500,Petrol,Automatic,6760000.00,SUV,,,
558,Ford,2011,Nigerian Used,84719,3500,Petrol,Automatic,5250000.00,SUV,,,
559,Mercedes-Benz,2015,Foreign Used,113731,2000,Petrol,Automatic,12600000.00,Not SUV,,,
561,Ford,2007,Foreign Used,147723,4000,Petrol,Automatic,3150000.00,SUV,,,
562,Ford,2012,Foreign Used,232070,3500,Petrol,Automatic,7800000.00,SUV,,,
563,Toyota,2011,Foreign Used,160336,3500,Petrol,Automatic,6240000.00,SUV,,,
564,Lexus,2017,Nigerian Used,52518,35,Petrol,Automatic,14700000.00,Not SUV,,,
565,Ford,2005,Foreign Used,164909,5400,Petrol,Automatic,3045000.00,SUV,,,
566,Toyota,2008,Foreign Used,268296,3500,Petrol,Automatic,3536000.00,Not SUV,,,
567,Toyota,2011,Foreign Used,124744,3500,Petrol,Automatic,7350000.00,SUV,,,
568,Mercedes-Benz,2012,Nigerian Used,69388,3500,Petrol,Automatic,5250000.00,Not SUV,,,
570,Toyota,2011,Nigerian Used,185520,3500,Petrol,Automatic,5225000.00,SUV,,,
571,Ford,2013,Nigerian Used,88432,2000,Petrol,Automatic,3675000.00,Not SUV,,,
572,Ford,2011,Nigerian Used,143007,3500,Petrol,Automatic,5250000.00,SUV,,,
573,Lexus,2008,Nigerian Used,71151,3500,Petrol,Automatic,3744000.00,Not SUV,,,
574,Ford,2009,Foreign Used,436448,4600,Petrol,Automatic,6300000.00,Not SUV,,,
575,Acura,2010,Foreign Used,370878,3700,Petrol,Automatic,3990000.00,Not SUV,,,
577,Toyota,2021,Brand New,968,30,Petrol,Automatic,41600000.00,Not SUV,,,
578,Toyota,2016,Foreign Used,16548,2500,Petrol,Automatic,12480000.00,SUV,,,
579,Lexus,2007,Foreign Used,82850,3500,Petrol,Automatic,4690000.00,Not SUV,,,
580,Ford,2013,Foreign Used,217417,3500,Petrol,Automatic,6240000.00,SUV,,,
581,Mercedes-Benz,2010,Nigerian Used,33789,30,Petrol,Automatic,5250000.00,Not SUV,,,
582,Ford,2005,Foreign Used,212433,3000,Petrol,Automatic,4200000.00,SUV,,,
583,Mercedes-Benz,2017,Nigerian Used,39674,3500,Petrol,Automatic,13650000.00,SUV,,,
584,Lexus,2010,Foreign Used,120660,3500,Petrol,Automatic,8400000.00,SUV,,,
585,Toyota,2011,Nigerian Used,92016,3500,Petrol,Automatic,5880000.00,SUV,,,
586,Ford,2014,Nigerian Used,68871,2000,Petrol,Automatic,7280000.00,SUV,,,
587,Mercedes-Benz,2010,Nigerian Used,131144,45,Petrol,Automatic,4410000.00,SUV,,,
588,Lexus,2008,Nigerian Used,64129,4600,Petrol,Automatic,3465000.00,Not SUV,,,
589,Toyota,2008,Foreign Used,418753,3500,Petrol,Automatic,7592000.00,Not SUV,,,
590,Mercedes-Benz,2008,Foreign Used,140038,4600,Petrol,Automatic,5250000.00,SUV,,,
591,Ford,2011,Foreign Used,265935,3500,Petrol,Automatic,4410000.00,SUV,,,
592,Ford,2001,Nigerian Used,173113,3500,Petrol,Automatic,4200000.00,Not SUV,,,
593,Land Rover,2008,Nigerian Used,178406,4400,Petrol,Automatic,3360000.00,SUV,,,
594,Lexus,2009,Foreign Used,95321,3500,Petrol,Automatic,6448000.00,SUV,,,
595,Ford,2017,Nigerian Used,124596,2000,Petrol,Automatic,12600000.00,Not SUV,,,
596,Ford,2007,Foreign Used,171104,3500,Petrol,Automatic,3952000.00,SUV,,,
597,Ford,2012,Nigerian Used,140197,2500,Petrol,Manual,5250000.00,Not SUV,,,
598,Lexus,2006,Nigerian Used,130145,4700,Petrol,Automatic,3255000.00,SUV,,,
599,Mercedes-Benz,2009,Nigerian Used,323392,3500,Petrol,Automatic,3150000.00,Not SUV,,,
600,Ford,2014,Nigerian Used,70964,36,Petrol,Automatic,5200000.00,SUV,,,
601,Toyota,2006,Foreign Used,201305,3000,Petrol,Automatic,3465000.00,Not SUV,,,
602,Lexus,2011,Nigerian Used,196286,4600,Petrol,Automatic,15600000.00,SUV,,,
603,Mercedes-Benz,2011,Foreign Used,200436,4600,Petrol,Automatic,8900000.00,SUV,,,
604,Ford,2010,Foreign Used,134105,3500,Petrol,Automatic,3675000.00,SUV,,,
605,Toyota,2012,Foreign Used,153345,2700,Petrol,Automatic,8112000.00,SUV,,,
606,Toyota,2010,Nigerian Used,76966,5700,Petrol,Automatic,5775000.00,Not SUV,,,
608,Mercedes-Benz,2011,Foreign Used,195029,3000,Petrol,Automatic,6240000.00,Not SUV,,,
609,Ford,2014,Nigerian Used,271943,3500,Petrol,Automatic,5200000.00,SUV,,,
610,Lexus,2010,Nigerian Used,114626,3500,Hybrid,Automatic,6760000.00,SUV,,,
611,Mercedes-Benz,2018,Foreign Used,115896,3500,Petrol,Automatic,24150000.00,SUV,,,
612,Ford,2012,Foreign Used,1284898,3500,Petrol,Automatic,5250000.00,SUV,,,
613,Toyota,2012,Nigerian Used,162229,2700,Petrol,Automatic,12600000.00,SUV,,,
614,Lexus,2007,Nigerian Used,140981,3500,Petrol,Automatic,3150000.00,Not SUV,,,
615,Ford,2012,Foreign Used,201267,3500,Petrol,Automatic,4725000.00,SUV,,,
617,Lexus,2006,Nigerian Used,90235,2500,Petrol,Automatic,3120000.00,Not SUV,,,
618,Toyota,2007,Foreign Used,282688,2400,Petrol,Automatic,3450000.00,Not SUV,,,
619,Lexus,2007,Foreign Used,171869,4600,Petrol,Automatic,5720000.00,Not SUV,,,
620,Toyota,2012,Foreign Used,124506,2500,Petrol,Automatic,5565000.00,Not SUV,,,
622,Mercedes-Benz,2009,Foreign Used,96757,3000,Diesel,Automatic,4620000.00,SUV,,,
623,Mercedes-Benz,2010,Nigerian Used,65084,3000,Petrol,Automatic,4264000.00,Not SUV,,,
624,Mercedes-Benz,2012,Foreign Used,55264,3500,Petrol,Automatic,14352000.00,SUV,,,
626,Toyota,2014,Nigerian Used,47523,3500,Petrol,Automatic,9880000.00,Not SUV,,,
627,Lexus,2012,Nigerian Used,96283,2500,Petrol,Automatic,4200000.00,Not SUV,,,
628,Toyota,2012,Foreign Used,198938,3500,Petrol,Automatic,6090000.00,Not SUV,,,
629,Toyota,2013,Nigerian Used,44496,2600,Petrol,Automatic,7280000.00,Not SUV,,,
630,Lexus,2007,Nigerian Used,268759,2500,Petrol,Automatic,3432000.00,Not SUV,,,
631,Ford,2018,Foreign Used,14405,3500,Petrol,Automatic,18375000.00,SUV,,,
632,Ford,2011,Nigerian Used,262832,3500,Petrol,Automatic,4410000.00,SUV,,,
634,Ford,2012,Nigerian Used,80400,2000,Petrol,Automatic,3360000.00,SUV,,,
635,Ford,2012,Foreign Used,290049,3500,Petrol,Automatic,5250000.00,SUV,,,
637,Mercedes-Benz,2010,Nigerian Used,156987,3000,Petrol,Automatic,3952000.00,Not SUV,,,
638,Toyota,2006,Nigerian Used,120820,3500,Petrol,Automatic,3120000.00,Not SUV,,,
639,Toyota,2007,Foreign Used,220902,4700,Petrol,Automatic,10400000.00,Not SUV,,,
640,Mercedes-Benz,2009,Nigerian Used,103752,4700,Petrol,Automatic,4410000.00,SUV,,,
642,Lexus,2004,Nigerian Used,84195,4700,Petrol,Automatic,4992000.00,SUV,,,
643,Toyota,2008,Foreign Used,94447,24,Petrol,Automatic,3465000.00,Not SUV,,,
644,Acura,2010,Foreign Used,284441,3500,Petrol,Automatic,5096000.00,Not SUV,,,
645,Audi,2011,Nigerian Used,219042,2000,Petrol,Automatic,3937500.00,Not SUV,,,
646,Ford,2013,Nigerian Used,220846,3500,Petrol,Automatic,5250000.00,Not SUV,,,
647,Toyota,2007,Foreign Used,16479,3500,Petrol,Automatic,3465000.00,Not SUV,,,
648,Mercedes-Benz,2009,Foreign Used,144066,3500,Petrol,Automatic,3150000.00,Not SUV,,,
649,Ford,2012,Nigerian Used,108572,3500,Petrol,Automatic,3150000.00,SUV,,,
650,Mercedes-Benz,2007,Nigerian Used,239582,3500,Petrol,Automatic,4056000.00,SUV,,,
651,Toyota,2008,Nigerian Used,165146,4000,Petrol,Automatic,5200000.00,SUV,,,
652,Mercedes-Benz,2009,Nigerian Used,159366,3500,Petrol,Automatic,4992000.00,SUV,,,
653,Toyota,2007,Nigerian Used,140882,2700,Petrol,Automatic,6760000.00,SUV,,,
654,Toyota,2011,Nigerian Used,129896,3500,Petrol,Automatic,4992000.00,Not SUV,,,
655,Toyota,2007,Foreign Used,141956,2400,Petrol,Automatic,3712800.00,Not SUV,,,
656,Toyota,2007,Foreign Used,153624,2400,Petrol,Automatic,3255000.00,Not SUV,,,
657,Toyota,2011,Nigerian Used,109174,3500,Petrol,Automatic,3570000.00,Not SUV,,,
658,Lexus,2008,Nigerian Used,169887,3500,Petrol,Automatic,3675000.00,SUV,,,
659,Lexus,2010,Foreign Used,91604,3500,Petrol,Automatic,9391200.00,SUV,,,
660,Toyota,2007,Foreign Used,16479,3500,Petrol,Automatic,3465000.00,Not SUV,,,
661,Lexus,2005,Nigerian Used,67744,4700,Petrol,Automatic,4160000.00,SUV,,,
662,Mercedes-Benz,2010,Nigerian Used,33789,30,Petrol,Automatic,5250000.00,Not SUV,,,
663,Ford,2011,Nigerian Used,262832,3500,Petrol,Automatic,4410000.00,SUV,,,
664,Lexus,2006,Nigerian Used,130145,4700,Petrol,Automatic,3255000.00,SUV,,,
665,Land Rover,2006,Foreign Used,212485,4400,Petrol,Automatic,6090000.00,SUV,,,
666,Ford,2018,Foreign Used,14405,3500,Petrol,Automatic,18375000.00,SUV,,,
667,Ford,2013,Nigerian Used,88432,2000,Petrol,Automatic,3675000.00,Not SUV,,,
668,Toyota,2010,Foreign Used,138462,2500,Petrol,Automatic,4160000.00,Not SUV,,,
669,Lexus,2008,Nigerian Used,124886,3500,Petrol,Automatic,4160000.00,Not SUV,,,
670,Lexus,2010,Nigerian Used,310442,3400,Petrol,Automatic,5775000.00,SUV,,,
671,Toyota,2007,Foreign Used,172580,2400,Petrol,Automatic,4576000.00,SUV,,,
673,Toyota,2004,Foreign Used,387265,3500,Petrol,Automatic,3465000.00,SUV,,,
674,Toyota,2012,Nigerian Used,162229,2700,Petrol,Automatic,12600000.00,SUV,,,
675,Toyota,2004,Foreign Used,2671736,2400,Petrol,Automatic,4992000.00,SUV,,,
676,Mercedes-Benz,2012,Nigerian Used,176123,4600,Petrol,Automatic,7875000.00,SUV,,,
677,Toyota,2012,Nigerian Used,68028,2500,Petrol,Automatic,4160000.00,Not SUV,,,
678,Acura,2010,Foreign Used,205258,3500,Petrol,Automatic,3360000.00,Not SUV,,,
