"","ID","Make","Year","Condition","Mileage","Engine.Size","Fuel","Transmission","Price","Build","Selling.Rate"
"273",358,"Land Rover",2008,3,178780,4700,"Petrol","Automatic",3150000,"SUV",106.946299748744
"274",359,"Lexus",2002,2,132618,3000,"Petrol","Automatic",3328000,"Not SUV",103.641601889339
"275",361,"Mercedes-Benz",2010,3,220223,3000,"Petrol","Automatic",4680000,"Not SUV",130.380254951299
"276",362,"Toyota",2009,2,124609,3500,"Petrol","Automatic",5775000,"SUV",129.358208061889
"277",363,"Land Rover",2013,3,76069,4500,"Petrol","Automatic",4200000,"SUV",120.782567204696
"278",364,"Lexus",2004,2,158812,3300,"Petrol","Automatic",5408000,"Not SUV",112.832138933951
"279",365,"Lexus",2003,2,239713,4700,"Petrol","Automatic",5565000,"SUV",120.808438283379
"280",366,"Toyota",2015,2,147257,2500,"Petrol","Automatic",6615000,"Not SUV",137.412810413589
"281",367,"Lexus",2010,3,114626,3500,"Hybrid","Automatic",6760000,"SUV",130.380254951299
"282",368,"Lexus",2007,2,151892,3500,"Petrol","Automatic",5200000,"Not SUV",108.223808169935
"283",369,"Toyota",2016,2,61068,2500,"Petrol","Automatic",7245000,"Not SUV",169.785692893773
"284",370,"Land Rover",2016,2,70973,2000,"Petrol","Automatic",11550000,"Not SUV",169.785692893773
"285",371,"Lexus",2008,2,155216,3500,"Petrol","Automatic",4888000,"Not SUV",106.946299748744
"286",372,"Toyota",2011,3,235681,3500,"Petrol","Automatic",8528000,"Not SUV",141.992968264463
"287",374,"Toyota",2012,2,125026,3500,"Petrol","Automatic",8715000,"SUV",120.331001498127
"288",376,"Toyota",2011,2,244495,3500,"Petrol","Automatic",6090000,"Not SUV",141.992968264463
"289",377,"Mercedes-Benz",2020,2,20106,2000,"Petrol","Automatic",58800000,"SUV",220.90492631935
"290",378,"Toyota",2015,2,354563,2400,"Petrol","Manual",15750000,"Not SUV",137.412810413589
"291",379,"Toyota",2014,3,129798,3000,"Petrol","Automatic",4784000,"Not SUV",122.119956480118
"292",380,"Toyota",2010,3,161209,2700,"Petrol","Automatic",5408000,"Not SUV",130.380254951299
"293",381,"Mercedes-Benz",2011,3,73624,3500,"Petrol","Automatic",5250000,"SUV",141.992968264463
"294",382,"Lexus",2003,2,239713,4700,"Petrol","Automatic",5565000,"SUV",120.808438283379
"295",384,"Lexus",2004,3,366454,3300,"Petrol","Automatic",3432000,"Not SUV",112.832138933951
"296",385,"Lexus",2008,3,243860,3500,"Petrol","Automatic",3045000,"Not SUV",106.946299748744
"297",386,"Toyota",2012,2,373365,2500,"Petrol","Automatic",4725000,"Not SUV",120.331001498127
"298",387,"Mercedes-Benz",2009,3,175241,3500,"Petrol","Automatic",3675000,"SUV",129.358208061889
"299",388,"Mercedes-Benz",2010,3,191748,3600,"Petrol","Automatic",4160000,"Not SUV",130.380254951299
"300",392,"Toyota",2014,2,104291,2400,"Petrol","Automatic",5720000,"Not SUV",122.119956480118
"301",394,"Toyota",2011,2,160336,3500,"Petrol","Automatic",6240000,"SUV",141.992968264463
"302",395,"Toyota",2012,3,76334,3500,"Petrol","Automatic",5565000,"SUV",120.331001498127
"303",396,"Renault",2005,3,60207,2000,"Petrol","Automatic",3675000,"SUV",107.90179476082
"304",397,"Lexus",2007,2,131510,3500,"Petrol","Automatic",4680000,"Not SUV",108.223808169935
"305",398,"Toyota",2008,3,113236,3500,"Petrol","Automatic",3885000,"SUV",106.946299748744
"306",400,"Toyota",2005,2,354671,3300,"Petrol","Automatic",3780000,"Not SUV",107.90179476082
"307",401,"Toyota",2010,2,144121,2000,"Petrol","Automatic",12600000,"Not SUV",130.380254951299
"308",402,"Toyota",2007,2,154843,3500,"Petrol","Automatic",3255000,"Not SUV",108.223808169935
"309",403,"Lexus",2007,2,377520,4600,"Petrol","Automatic",4200000,"Not SUV",108.223808169935
"310",406,"Toyota",2016,2,16548,2500,"Petrol","Automatic",12480000,"SUV",169.785692893773
"311",407,"Toyota",2014,2,119965,2500,"Petrol","Automatic",4410000,"Not SUV",122.119956480118
"312",409,"Lexus",2010,2,188896,3500,"Petrol","Manual",5775000,"Not SUV",130.380254951299
"313",411,"Mini",2012,2,144286,1600,"Petrol","Automatic",6300000,"Not SUV",120.331001498127
"314",412,"Lexus",2007,2,148888,3500,"Petrol","Automatic",4680000,"Not SUV",108.223808169935
"315",413,"Lexus",2009,3,285775,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"316",414,"Lexus",2008,3,243860,3500,"Petrol","Automatic",3045000,"Not SUV",106.946299748744
"317",415,"Toyota",2011,2,161948,2500,"Petrol","Automatic",3990000,"Not SUV",141.992968264463
"318",416,"Toyota",2015,2,154559,3500,"Petrol","Automatic",6825000,"Not SUV",137.412810413589
"319",417,"Mercedes-Benz",2009,2,95356,3000,"Petrol","Automatic",7350000,"SUV",129.358208061889
"320",420,"Lexus",2008,2,169463,3500,"Petrol","Automatic",4410000,"Not SUV",106.946299748744
"321",421,"Toyota",2009,3,225960,2700,"Petrol","Automatic",6552000,"SUV",129.358208061889
"322",422,"Toyota",2012,2,143428,2500,"Petrol","Automatic",5720000,"Not SUV",120.331001498127
"323",424,"Mercedes-Benz",2020,2,20106,2000,"Petrol","Automatic",58800000,"SUV",220.90492631935
"324",426,"Mercedes-Benz",2008,3,89833,5500,"Petrol","Automatic",4200000,"Not SUV",106.946299748744
"325",427,"Toyota",2011,3,215641,2500,"Petrol","Automatic",5250000,"Not SUV",141.992968264463
"326",428,"Land Rover",2007,3,216498,4700,"Petrol","Automatic",3150000,"SUV",108.223808169935
"327",429,"Toyota",2012,3,284635,2700,"Petrol","Automatic",5720000,"SUV",120.331001498127
"328",430,"Mercedes-Benz",2015,2,38636,4700,"Petrol","Automatic",19760000,"SUV",137.412810413589
"329",433,"Toyota",2011,2,20473,3500,"Petrol","Automatic",10400000,"Not SUV",141.992968264463
"330",434,"Lexus",2004,2,272206,4700,"Petrol","Automatic",11440000,"SUV",112.832138933951
"331",435,"Mercedes-Benz",2010,3,191748,3600,"Petrol","Automatic",4160000,"Not SUV",130.380254951299
"332",436,"Toyota",2011,3,92016,3500,"Petrol","Automatic",5880000,"SUV",141.992968264463
"333",437,"Lexus",2009,2,95321,3500,"Petrol","Automatic",6448000,"SUV",129.358208061889
"334",439,"Lexus",2013,2,139005,3400,"Petrol","Automatic",12075000,"SUV",120.782567204696
"335",440,"Toyota",2011,2,217124,2700,"Petrol","Automatic",6760000,"Not SUV",141.992968264463
"336",442,"Lexus",2005,3,109691,3300,"Petrol","Automatic",3360000,"SUV",107.90179476082
"337",443,"Lexus",2014,2,68276,3500,"Petrol","Automatic",15600000,"SUV",122.119956480118
"338",444,"Mercedes-Benz",2010,2,142261,3500,"Petrol","Automatic",8840000,"SUV",130.380254951299
"339",445,"Mercedes-Benz",2013,2,104536,3500,"Petrol","Automatic",14352000,"SUV",120.782567204696
"340",447,"Lexus",2017,2,68077,3500,"Petrol","Automatic",2.6e+07,"SUV",192.310069256987
"341",448,"Mercedes-Benz",2009,3,323392,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"342",449,"Mercedes-Benz",2013,2,76441,2700,"Petrol","Automatic",5775000,"Not SUV",120.782567204696
"343",452,"Lexus",2008,2,169463,3500,"Petrol","Automatic",4410000,"Not SUV",106.946299748744
"344",453,"Toyota",2009,3,89921,2700,"Petrol","Automatic",14560000,"SUV",129.358208061889
"345",454,"Toyota",2012,2,279555,2500,"Petrol","Automatic",4725000,"Not SUV",120.331001498127
"346",455,"Toyota",2002,2,125606,2000,"Petrol","Automatic",3255000,"SUV",103.641601889339
"347",456,"Mercedes-Benz",2016,2,54116,3500,"Petrol","Automatic",18375000,"SUV",169.785692893773
"348",458,"Lexus",2012,3,81214,3500,"Petrol","Automatic",7280000,"Not SUV",120.331001498127
"349",459,"Toyota",2008,2,199815,2400,"Petrol","Automatic",4410000,"Not SUV",106.946299748744
"350",460,"Toyota",2009,2,141966,4000,"Petrol","Automatic",4725000,"Not SUV",129.358208061889
"351",461,"Toyota",2011,2,20473,3500,"Petrol","Automatic",10400000,"Not SUV",141.992968264463
"352",462,"Toyota",2012,3,284635,2700,"Petrol","Automatic",5720000,"SUV",120.331001498127
"353",464,"Acura",2008,3,174861,3700,"Petrol","Automatic",3536000,"SUV",106.946299748744
"354",465,"Toyota",2007,3,86965,5700,"Petrol","Automatic",4725000,"Not SUV",108.223808169935
"355",466,"Toyota",2005,2,290022,3300,"Petrol","Automatic",4368000,"SUV",107.90179476082
"356",467,"Mercedes-Benz",2010,3,150581,3500,"Petrol","Automatic",3465000,"Not SUV",130.380254951299
"357",469,"Mercedes-Benz",2008,2,87432,4600,"Petrol","Automatic",5775000,"SUV",106.946299748744
"358",471,"Lexus",2012,3,81214,3500,"Petrol","Automatic",7280000,"Not SUV",120.331001498127
"359",473,"Toyota",2017,2,98483,2700,"Petrol","Automatic",7350000,"Not SUV",192.310069256987
"360",474,"Lexus",2007,3,92530,3500,"Petrol","Automatic",3150000,"Not SUV",108.223808169935
"361",475,"Toyota",2009,2,86341,2400,"Petrol","Automatic",3465000,"Not SUV",129.358208061889
"362",476,"Toyota",2006,2,76999,2400,"Petrol","Manual",6300000,"Not SUV",105.854727600412
"363",477,"Mercedes-Benz",2003,2,168330,5500,"Petrol","Automatic",4200000,"Not SUV",120.808438283379
"364",478,"Acura",2008,3,174861,3700,"Petrol","Automatic",3536000,"SUV",106.946299748744
"365",479,"Toyota",2002,2,125606,2000,"Petrol","Automatic",3255000,"SUV",103.641601889339
"366",480,"Toyota",2011,2,163022,3500,"Petrol","Automatic",5460000,"Not SUV",141.992968264463
"367",481,"Mercedes-Benz",2013,2,76441,2700,"Petrol","Automatic",5775000,"Not SUV",120.782567204696
"368",483,"Ford",2012,2,149681,3500,"Petrol","Automatic",5720000,"SUV",120.331001498127
"369",484,"Toyota",2013,2,135027,2500,"Petrol","Automatic",5616000,"Not SUV",120.782567204696
"370",485,"Toyota",2006,3,128397,3300,"Hybrid","Automatic",3120000,"SUV",105.854727600412
"371",486,"Mercedes-Benz",2008,3,89833,5500,"Petrol","Automatic",4200000,"Not SUV",106.946299748744
"372",487,"Toyota",2010,3,187491,2400,"Petrol","Manual",6300000,"Not SUV",130.380254951299
"373",488,"Mercedes-Benz",2008,2,87432,4600,"Petrol","Automatic",5775000,"SUV",106.946299748744
"374",489,"Toyota",2008,3,309482,4000,"Petrol","Automatic",4200000,"Not SUV",106.946299748744
"375",491,"Mercedes-Benz",2015,2,183487,3500,"Petrol","Automatic",13650000,"SUV",137.412810413589
"376",492,"Land Rover",2007,3,216498,4700,"Petrol","Automatic",3150000,"SUV",108.223808169935
"377",493,"Toyota",2013,2,250088,2500,"Petrol","Automatic",5355000,"Not SUV",120.782567204696
"378",494,"Toyota",2017,2,98483,2700,"Petrol","Automatic",7350000,"Not SUV",192.310069256987
"379",495,"Lexus",2018,2,53288,3500,"Petrol","Automatic",2.1e+07,"SUV",193.854180795148
"380",496,"Land Rover",2015,2,88166,2000,"Petrol","Automatic",11025000,"SUV",137.412810413589
"381",497,"Lexus",2005,3,109691,3300,"Petrol","Automatic",3360000,"SUV",107.90179476082
"382",499,"Mercedes-Benz",2013,2,104536,3500,"Petrol","Automatic",14352000,"SUV",120.782567204696
"383",500,"Mercedes-Benz",2013,3,250717,3500,"Petrol","Automatic",5250000,"Not SUV",120.782567204696
"384",501,"Toyota",2011,2,63404,3500,"Petrol","Automatic",8295000,"SUV",141.992968264463
"385",502,"Mercedes-Benz",2010,2,142261,3500,"Petrol","Automatic",8840000,"SUV",130.380254951299
"386",503,"Toyota",2014,2,234273,4700,"Petrol","Automatic",16275000,"Not SUV",122.119956480118
"387",504,"Toyota",2011,2,161948,2500,"Petrol","Automatic",3990000,"Not SUV",141.992968264463
"388",505,"Ford",2010,2,155547,3500,"Petrol","Automatic",3952000,"SUV",130.380254951299
"389",506,"Mercedes-Benz",2008,3,237536,3500,"Petrol","Automatic",3675000,"SUV",106.946299748744
"390",507,"Acura",2010,2,221054,3700,"Petrol","Automatic",9450000,"SUV",130.380254951299
"391",508,"Toyota",2005,2,290022,3300,"Petrol","Automatic",4368000,"SUV",107.90179476082
"392",509,"Toyota",2012,2,350882,3500,"Petrol","Automatic",7176000,"Not SUV",120.331001498127
"393",510,"Toyota",2007,3,114531,3300,"Petrol","Automatic",3640000,"SUV",108.223808169935
"394",512,"Toyota",2008,2,209285,3500,"Petrol","Automatic",3360000,"Not SUV",106.946299748744
"395",514,"Lexus",2015,2,40837,3500,"Petrol","Automatic",10500000,"SUV",137.412810413589
"396",515,"Mercedes-Benz",2006,2,185092,3500,"Petrol","Automatic",6240000,"SUV",105.854727600412
"397",516,"Toyota",2007,2,181160,3500,"Petrol","Automatic",3360000,"Not SUV",108.223808169935
"398",517,"Toyota",2006,2,145366,3300,"Petrol","Automatic",4160000,"Not SUV",105.854727600412
"399",518,"Lexus",2015,2,82357,3500,"Petrol","Automatic",20500000,"SUV",137.412810413589
"400",519,"Toyota",2013,2,100075,2500,"Petrol","Automatic",4200000,"Not SUV",120.782567204696
"401",520,"Lexus",2009,3,285775,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"402",522,"Mercedes-Benz",2010,2,124523,3000,"Petrol","Automatic",4095000,"Not SUV",130.380254951299
"403",523,"Mercedes-Benz",2010,2,116697,3500,"Petrol","Automatic",5565000,"Not SUV",130.380254951299
"404",524,"Ford",2013,2,140864,3500,"Petrol","Automatic",4725000,"SUV",120.782567204696
"405",525,"Toyota",2008,2,268296,3500,"Petrol","Automatic",3536000,"Not SUV",106.946299748744
"406",526,"Toyota",2014,2,234273,4700,"Petrol","Automatic",16275000,"Not SUV",122.119956480118
"407",527,"Toyota",2012,2,279555,2500,"Petrol","Automatic",4725000,"Not SUV",120.331001498127
"408",528,"Toyota",2007,3,114531,3300,"Petrol","Automatic",3640000,"SUV",108.223808169935
"409",529,"Land Rover",2012,2,170174,5000,"Petrol","Automatic",12480000,"SUV",120.331001498127
"410",533,"Lexus",2008,3,271598,3500,"Petrol","Automatic",4160000,"Not SUV",106.946299748744
"411",534,"Toyota",2011,2,297082,2500,"Petrol","Automatic",3990000,"Not SUV",141.992968264463
"412",535,"Mercedes-Benz",2006,3,170599,3500,"Petrol","Automatic",3150000,"SUV",105.854727600412
"413",537,"Ford",2009,2,436448,4600,"Petrol","Automatic",6300000,"Not SUV",129.358208061889
"414",538,"Ford",2012,3,80400,2000,"Petrol","Automatic",3360000,"SUV",120.331001498127
"415",541,"Toyota",2011,2,141530,3500,"Petrol","Automatic",6136000,"Not SUV",141.992968264463
"416",542,"Lexus",2004,2,158812,3300,"Petrol","Automatic",5408000,"Not SUV",112.832138933951
"417",543,"Toyota",2011,2,297082,2500,"Petrol","Automatic",3990000,"Not SUV",141.992968264463
"418",544,"Toyota",2011,3,66737,2500,"Petrol","Automatic",3360000,"SUV",141.992968264463
"419",545,"Lexus",2008,3,271598,3500,"Petrol","Automatic",4160000,"Not SUV",106.946299748744
"420",547,"Toyota",2005,2,337681,2400,"Petrol","Automatic",3675000,"Not SUV",107.90179476082
"421",548,"Toyota",2009,2,354333,2400,"Hybrid","Automatic",3150000,"Not SUV",129.358208061889
"422",552,"Toyota",2010,2,135904,3500,"Petrol","Automatic",3990000,"Not SUV",130.380254951299
"423",553,"Toyota",2009,2,86341,2400,"Petrol","Automatic",3465000,"Not SUV",129.358208061889
"424",554,"Toyota",2010,2,17429,4000,"Petrol","Manual",26250000,"SUV",130.380254951299
"425",555,"Lexus",2011,2,30457,3500,"Petrol","Automatic",9984000,"SUV",141.992968264463
"426",556,"Ford",2007,2,303226,3500,"Petrol","Automatic",3328000,"SUV",108.223808169935
"427",557,"Toyota",2013,3,89445,3500,"Petrol","Automatic",6760000,"SUV",120.782567204696
"428",558,"Ford",2011,3,84719,3500,"Petrol","Automatic",5250000,"SUV",141.992968264463
"429",559,"Mercedes-Benz",2015,2,113731,2000,"Petrol","Automatic",12600000,"Not SUV",137.412810413589
"430",561,"Ford",2007,2,147723,4000,"Petrol","Automatic",3150000,"SUV",108.223808169935
"431",562,"Ford",2012,2,232070,3500,"Petrol","Automatic",7800000,"SUV",120.331001498127
"432",563,"Toyota",2011,2,160336,3500,"Petrol","Automatic",6240000,"SUV",141.992968264463
"433",565,"Ford",2005,2,164909,5400,"Petrol","Automatic",3045000,"SUV",107.90179476082
"434",566,"Toyota",2008,2,268296,3500,"Petrol","Automatic",3536000,"Not SUV",106.946299748744
"435",567,"Toyota",2011,2,124744,3500,"Petrol","Automatic",7350000,"SUV",141.992968264463
"436",568,"Mercedes-Benz",2012,3,69388,3500,"Petrol","Automatic",5250000,"Not SUV",120.331001498127
"437",570,"Toyota",2011,3,185520,3500,"Petrol","Automatic",5225000,"SUV",141.992968264463
"438",571,"Ford",2013,3,88432,2000,"Petrol","Automatic",3675000,"Not SUV",120.782567204696
"439",572,"Ford",2011,3,143007,3500,"Petrol","Automatic",5250000,"SUV",141.992968264463
"440",573,"Lexus",2008,3,71151,3500,"Petrol","Automatic",3744000,"Not SUV",106.946299748744
"441",574,"Ford",2009,2,436448,4600,"Petrol","Automatic",6300000,"Not SUV",129.358208061889
"442",575,"Acura",2010,2,370878,3700,"Petrol","Automatic",3990000,"Not SUV",130.380254951299
"443",578,"Toyota",2016,2,16548,2500,"Petrol","Automatic",12480000,"SUV",169.785692893773
"444",579,"Lexus",2007,2,82850,3500,"Petrol","Automatic",4690000,"Not SUV",108.223808169935
"445",580,"Ford",2013,2,217417,3500,"Petrol","Automatic",6240000,"SUV",120.782567204696
"446",582,"Ford",2005,2,212433,3000,"Petrol","Automatic",4200000,"SUV",107.90179476082
"447",583,"Mercedes-Benz",2017,3,39674,3500,"Petrol","Automatic",13650000,"SUV",192.310069256987
"448",584,"Lexus",2010,2,120660,3500,"Petrol","Automatic",8400000,"SUV",130.380254951299
"449",585,"Toyota",2011,3,92016,3500,"Petrol","Automatic",5880000,"SUV",141.992968264463
"450",586,"Ford",2014,3,68871,2000,"Petrol","Automatic",7280000,"SUV",122.119956480118
"451",588,"Lexus",2008,3,64129,4600,"Petrol","Automatic",3465000,"Not SUV",106.946299748744
"452",589,"Toyota",2008,2,418753,3500,"Petrol","Automatic",7592000,"Not SUV",106.946299748744
"453",590,"Mercedes-Benz",2008,2,140038,4600,"Petrol","Automatic",5250000,"SUV",106.946299748744
"454",591,"Ford",2011,2,265935,3500,"Petrol","Automatic",4410000,"SUV",141.992968264463
"455",592,"Ford",2001,3,173113,3500,"Petrol","Automatic",4200000,"Not SUV",98.7896146341463
"456",593,"Land Rover",2008,3,178406,4400,"Petrol","Automatic",3360000,"SUV",106.946299748744
"457",594,"Lexus",2009,2,95321,3500,"Petrol","Automatic",6448000,"SUV",129.358208061889
"458",595,"Ford",2017,3,124596,2000,"Petrol","Automatic",12600000,"Not SUV",192.310069256987
"459",596,"Ford",2007,2,171104,3500,"Petrol","Automatic",3952000,"SUV",108.223808169935
"460",597,"Ford",2012,3,140197,2500,"Petrol","Manual",5250000,"Not SUV",120.331001498127
"461",598,"Lexus",2006,3,130145,4700,"Petrol","Automatic",3255000,"SUV",105.854727600412
"462",599,"Mercedes-Benz",2009,3,323392,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"463",601,"Toyota",2006,2,201305,3000,"Petrol","Automatic",3465000,"Not SUV",105.854727600412
"464",602,"Lexus",2011,3,196286,4600,"Petrol","Automatic",15600000,"SUV",141.992968264463
"465",603,"Mercedes-Benz",2011,2,200436,4600,"Petrol","Automatic",8900000,"SUV",141.992968264463
"466",604,"Ford",2010,2,134105,3500,"Petrol","Automatic",3675000,"SUV",130.380254951299
"467",605,"Toyota",2012,2,153345,2700,"Petrol","Automatic",8112000,"SUV",120.331001498127
"468",606,"Toyota",2010,3,76966,5700,"Petrol","Automatic",5775000,"Not SUV",130.380254951299
"469",608,"Mercedes-Benz",2011,2,195029,3000,"Petrol","Automatic",6240000,"Not SUV",141.992968264463
"470",609,"Ford",2014,3,271943,3500,"Petrol","Automatic",5200000,"SUV",122.119956480118
"471",610,"Lexus",2010,3,114626,3500,"Hybrid","Automatic",6760000,"SUV",130.380254951299
"472",611,"Mercedes-Benz",2018,2,115896,3500,"Petrol","Automatic",24150000,"SUV",193.854180795148
"473",613,"Toyota",2012,3,162229,2700,"Petrol","Automatic",12600000,"SUV",120.331001498127
"474",614,"Lexus",2007,3,140981,3500,"Petrol","Automatic",3150000,"Not SUV",108.223808169935
"475",615,"Ford",2012,2,201267,3500,"Petrol","Automatic",4725000,"SUV",120.331001498127
"476",617,"Lexus",2006,3,90235,2500,"Petrol","Automatic",3120000,"Not SUV",105.854727600412
"477",618,"Toyota",2007,2,282688,2400,"Petrol","Automatic",3450000,"Not SUV",108.223808169935
"478",619,"Lexus",2007,2,171869,4600,"Petrol","Automatic",5720000,"Not SUV",108.223808169935
"479",620,"Toyota",2012,2,124506,2500,"Petrol","Automatic",5565000,"Not SUV",120.331001498127
"480",622,"Mercedes-Benz",2009,2,96757,3000,"Diesel","Automatic",4620000,"SUV",129.358208061889
"481",623,"Mercedes-Benz",2010,3,65084,3000,"Petrol","Automatic",4264000,"Not SUV",130.380254951299
"482",624,"Mercedes-Benz",2012,2,55264,3500,"Petrol","Automatic",14352000,"SUV",120.331001498127
"483",626,"Toyota",2014,3,47523,3500,"Petrol","Automatic",9880000,"Not SUV",122.119956480118
"484",627,"Lexus",2012,3,96283,2500,"Petrol","Automatic",4200000,"Not SUV",120.331001498127
